id,modelId,isModel,type,article,articleHtml,manufacturerCode,manufacturerCodeHtml,name,nameHtml,unitName,multiplicity,image.60,image.168,image.600,image.750,brand.synonyms,brand.name,brand.id,brand.nameHtml,sections,section.name,section.id,section.externalId,stocks,stockStatus,price.value,price.typeId,contractPrice,defaultPrice,favorite,analog,isAnalogSource,numberOfItemsInCart,badges,isRelated,isRelatedSource,hasRelated,productSets,externalLinks,changeDate,numberOfAnalogues,ean,shortName,series,manufacturerWarranty,deliveryTime
Yzx_hWwBpdxqooujoaRg,null,false,catalog,267520,267520,null,,"Муфта, Viega, R2 модель 3240, ВВ, 1 1/2"", 1"", бронза (RX), переходная","Муфта, Viega, R2 модель 3240, ВВ, 1 1/2"", 1"", бронза (RX), переходная",шт,1,/images/60/9d/a5/9da57fe75490b2d6b2e9d8d0ec8185d7.jpg,/images/168/9d/a5/9da57fe75490b2d6b2e9d8d0ec8185d7.jpg,/images/750/9d/a5/9da57fe75490b2d6b2e9d8d0ec8185d7.jpg,/images/750/9d/a5/9da57fe75490b2d6b2e9d8d0ec8185d7.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Муфты"",""id"":247,""externalId"":""00044df4-5590-11e6-a6a0-003048b99ee8""}]",Муфты,247,00044df4-5590-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,1850.6,469,null,1850.6,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:28:00,null,4015211267520,"Муфта, ВВ, 1 1/2"", 1"", бронза (RX), переходная",,1,50
Yzx_hWwBpdxqooujYZvc,null,false,catalog,13123000,13123000,null,,"Смеситель для ванны и душа, Hansgrohe, Ecostat Universal, тип регулирования воды-термостатический картридж, тип установки-настенный, отверстия для монтажа-2, вынос излива, мм-200, цвет-хром","Смеситель для ванны и душа, Hansgrohe, Ecostat Universal, тип регулирования воды-термостатический картридж, тип установки-настенный, отверстия для монтажа-2, вынос излива, мм-200, цвет-хром",шт,1,/images/60/f9/72/f972585cc0fff3c6fd6e0cfe45bc5572.jpg,undefined,/images/750/f9/72/f972585cc0fff3c6fd6e0cfe45bc5572.jpg,/images/750/f9/72/f972585cc0fff3c6fd6e0cfe45bc5572.jpg,"хансгрое, хансгрохе, hansgroe",Hansgrohe,113,Hansgrohe,"[{""name"":""Смеситель для ванны и душа"",""id"":389,""externalId"":""d56e5a81-852f-11e4-8887-003048b99ee9""}]",Смеситель для ванны и душа,389,d56e5a81-852f-11e4-8887-003048b99ee9,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,23812.42,469,null,23812.42,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:28:00,null,4011097739229,"Смеситель для ванны и душа, Hansgrohe, Ecostat Universal, цвет-хром",Ecostat Universal,2,45
Z0LgrnABdBJ7-VYNfQoB,null,false,catalog,435776,435776,null,,"Отвод ВВ 45°, Viega, Sanpress Inox, с SC-Contur, нержавеющая сталь, 15 мм, модель 2326","Отвод ВВ 45&deg;, Viega, Sanpress Inox, с SC-Contur, нержавеющая сталь, 15 мм, модель 2326",шт,1,/images/60/88/02/8802e69dfae2aae10b0bd9f0bf091465.jpg,/images/168/88/02/8802e69dfae2aae10b0bd9f0bf091465.jpg,/images/750/88/02/8802e69dfae2aae10b0bd9f0bf091465.jpg,/images/750/88/02/8802e69dfae2aae10b0bd9f0bf091465.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Отводы"",""id"":515,""externalId"":""076277ea-581f-11e8-8a60-0050560115aa""}]",Отводы,515,076277ea-581f-11e8-8a60-0050560115aa,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,1119.13,469,null,1119.13,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:28:01,null,4015211435776,"Отвод ВВ 45° Sanpress Inox, с SC-Contur, нержав.сталь, 15 мм",Sanpress Inox с SC-Contur,1,50
Z0LgrnABdBJ7-VYNig3v,null,false,catalog,103996,103996,null,,"Разъемное соединение, Viega, под пайку, бронза-латунь, с коническим уплотнением, с переходом на резьбу, DN 28 х 1"" Нр, модель 94343G","Разъемное соединение, Viega, под пайку, бронза-латунь, с коническим уплотнением, с переходом на резьбу, DN 28 х 1"" Нр, модель 94343G",шт,1,/images/60/ca/58/ca5840ebd367a5b0f1b414ec21a9d5f9.jpg,/images/168/ca/58/ca5840ebd367a5b0f1b414ec21a9d5f9.jpg,/images/750/ca/58/ca5840ebd367a5b0f1b414ec21a9d5f9.jpg,/images/750/ca/58/ca5840ebd367a5b0f1b414ec21a9d5f9.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Сгоны американка"",""id"":253,""externalId"":""0629c272-5739-11e6-a6a0-003048b99ee8""}]",Сгоны американка,253,0629c272-5739-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,1052.22,469,null,1052.22,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:28:01,null,4015211103996,"Разъемное соединение бронза-латунь с переходом на резьбу DN 28 х 1"" Нр",Фитинги под пайку,1,50
z0LjrnABdBJ7-VYNhw8R,null,false,catalog,642730,642730,null,,"Редукционная вставка Prestabo c SC-Contur, 35x15 мм, из оцинкованной стали, модель 1115.1","Редукционная вставка Prestabo c SC-Contur, 35x15 мм, из оцинкованной стали, модель 1115.1",шт,1,/images/60/af/f6/aff6f98a6a371d45c3f348beba571cf7.jpg,/images/168/af/f6/aff6f98a6a371d45c3f348beba571cf7.jpg,/images/750/af/f6/aff6f98a6a371d45c3f348beba571cf7.jpg,/images/750/af/f6/aff6f98a6a371d45c3f348beba571cf7.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Переходники"",""id"":249,""externalId"":""ed0971de-5594-11e6-a6a0-003048b99ee8""}]",Переходники,249,ed0971de-5594-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,348.79,469,null,348.79,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:28:01,null,,"Редукционная вставка Prestabo c SC-Contur, 35x15 мм",Prestabo с SC-Contur,1,50
Z0LjrnABdBJ7-VYNjhDu,null,false,catalog,558871,558871,null,,"Тройник Prestabo с SC-Contur, из оцинк.стали, 22x28x22 мм, модель 1118","Тройник Prestabo с SC-Contur, из оцинк.стали, 22x28x22 мм, модель 1118",шт,1,/images/60/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,/images/168/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,/images/750/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,/images/750/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Тройники"",""id"":246,""externalId"":""b3cc3d14-5569-11e6-a6a0-003048b99ee8""}]",Тройники,246,b3cc3d14-5569-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,961.33,469,null,961.33,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:28:01,null,4015211558871,"Тройник Prestabo с SC-Contur, 22x28x22 мм",Prestabo с SC-Contur,1,50
z0GqZ20BdBJ7-VYNqkLD,null,false,catalog,102661,102661,null,,"Переход на наружную резьбу, Viega, 35х1 1/4"", бронза, модель 94243G","Переход на наружную резьбу, Viega, 35х1 1/4"", бронза, модель 94243G",шт,1,/images/60/4d/77/4d772b9054f04fa5bfe510b7ca6b180a.jpg,/images/168/4d/77/4d772b9054f04fa5bfe510b7ca6b180a.jpg,/images/750/4d/77/4d772b9054f04fa5bfe510b7ca6b180a.jpg,/images/750/4d/77/4d772b9054f04fa5bfe510b7ca6b180a.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Переходники"",""id"":249,""externalId"":""ed0971de-5594-11e6-a6a0-003048b99ee8""}]",Переходники,249,ed0971de-5594-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,304.44,469,null,304.44,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:28:00,null,4015211102661,"Переход на наружную резьбу 35х1 1/4"", бронза",,1,50
lEGqZ20BdBJ7-VYNqkLD,null,false,catalog,265731,265731,null,,"Переходник пресс-резьба Sanpress, с SC-Contur, 35 x 1 ½, с плоским уплотнителем, бронза, модель 2263","Переходник пресс-резьба Sanpress, с SC-Contur, 35 x 1 &frac12;, с плоским уплотнителем, бронза, модель 2263",шт,1,/images/60/5d/3b/5d3ba4e8e2dfe607c7c155816a8ff7a8.jpg,/images/168/5d/3b/5d3ba4e8e2dfe607c7c155816a8ff7a8.jpg,/images/750/5d/3b/5d3ba4e8e2dfe607c7c155816a8ff7a8.jpg,/images/750/5d/3b/5d3ba4e8e2dfe607c7c155816a8ff7a8.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Переходники"",""id"":249,""externalId"":""ed0971de-5594-11e6-a6a0-003048b99ee8""}]",Переходники,249,ed0971de-5594-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,1602.32,469,null,1602.32,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:26:06,null,,"Переходник пресс-резьба Sanpress, с SC-Contur, 35 x 1 ½",Sanpress с SC-Contur,1,50
LEHRQ3ABdBJ7-VYN1XWi,null,false,catalog,436155,436155,null,,"Муфта, Viega, Sanpress Inox, с SC-Contur, нержавеющая сталь, 15 мм, модель 2315","Муфта, Viega, Sanpress Inox, с SC-Contur, нержавеющая сталь, 15 мм, модель 2315",шт,1,/images/60/97/9b/979b5834d791140747d7310f4faa74f9.jpg,/images/168/97/9b/979b5834d791140747d7310f4faa74f9.jpg,/images/750/97/9b/979b5834d791140747d7310f4faa74f9.jpg,/images/750/97/9b/979b5834d791140747d7310f4faa74f9.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Муфты"",""id"":247,""externalId"":""00044df4-5590-11e6-a6a0-003048b99ee8""}]",Муфты,247,00044df4-5590-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,730.48,469,null,730.48,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:26:06,null,4015211436155,"Муфта Sanpress Inox, с SC-Contur, нерж. сталь, 15 мм",,1,50
lEHRQ3ABdBJ7-VYN2HVa,null,false,catalog,446895,446895,null,,"Разъёмное соединение, модель Viega, 3344, 3/4"", с наружными резьбами (HH), с коническим уплотнением, бронза","Разъёмное соединение, модель Viega, 3344, 3/4"", с наружными резьбами (HH), с коническим уплотнением, бронза",шт,1,/images/60/ae/47/ae472ae120f6b0b072cea5ac8068d8b6.jpg,/images/168/ae/47/ae472ae120f6b0b072cea5ac8068d8b6.jpg,/images/750/ae/47/ae472ae120f6b0b072cea5ac8068d8b6.jpg,/images/750/ae/47/ae472ae120f6b0b072cea5ac8068d8b6.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Сгоны американка"",""id"":253,""externalId"":""0629c272-5739-11e6-a6a0-003048b99ee8""}]",Сгоны американка,253,0629c272-5739-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,1979.62,469,null,1979.62,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:26:06,null,,"Разъёмное соединение, Viega, модель 3344, 3/4"", с наружными резьбами (HH), бронза",,1,50
lELjrnABdBJ7-VYNeg6j,null,false,catalog,313968,313968,null,,"Тройник Sanpress, c SC-Contur 28x3/4x28, с внутренней резьбой, бронза, модель 2217.2","Тройник Sanpress, c SC-Contur 28x3/4x28, с внутренней резьбой, бронза, модель 2217.2",шт,1,/images/60/4d/17/4d17db1c2ba89f2036de6a17f15d886f.jpg,/images/168/4d/17/4d17db1c2ba89f2036de6a17f15d886f.jpg,/images/750/4d/17/4d17db1c2ba89f2036de6a17f15d886f.jpg,/images/750/4d/17/4d17db1c2ba89f2036de6a17f15d886f.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Тройники"",""id"":246,""externalId"":""b3cc3d14-5569-11e6-a6a0-003048b99ee8""}]",Тройники,246,b3cc3d14-5569-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,3404.18,469,null,3404.18,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:26:06,null,,"Тройник Sanpress, c SC-Contur 28x3/4x28",Sanpress с SC-Contur,1,50
JUHRQ3ABdBJ7-VYN1XWi,null,false,catalog,436629,436629,null,,"Переход BP 22 х 3/4"", Viega, Sanpress Inox, с SC-Contur, нержавеющая сталь, модель 2312","Переход BP 22 х 3/4"", Viega, Sanpress Inox, с SC-Contur, нержавеющая сталь, модель 2312",шт,1,/images/60/a5/83/a5835824818ffe2c9346e3c0535eed2c.jpg,/images/168/a5/83/a5835824818ffe2c9346e3c0535eed2c.jpg,/images/750/a5/83/a5835824818ffe2c9346e3c0535eed2c.jpg,/images/750/a5/83/a5835824818ffe2c9346e3c0535eed2c.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Переходники"",""id"":249,""externalId"":""ed0971de-5594-11e6-a6a0-003048b99ee8""}]",Переходники,249,ed0971de-5594-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,1998.41,469,null,1998.41,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:52,null,,"Переход BP 22 х 3/4"" Sanpress Inox с SC-Contur, нерж.сталь",,1,50
jUHRQ3ABdBJ7-VYN2HVa,null,false,catalog,642181,642181,null,,"Переход Prestabo c SC-Contur, 28x3/4"", из оцинкованной стали, с многогранником, с внутренней резьбой, модель 1112","Переход Prestabo c SC-Contur, 28x3/4"", из оцинкованной стали, с многогранником, с внутренней резьбой, модель 1112",шт,1,/images/60/90/28/90286756f1b2fb6446ef62176658aa69.jpg,/images/168/90/28/90286756f1b2fb6446ef62176658aa69.jpg,/images/750/90/28/90286756f1b2fb6446ef62176658aa69.jpg,/images/750/90/28/90286756f1b2fb6446ef62176658aa69.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Переходники"",""id"":249,""externalId"":""ed0971de-5594-11e6-a6a0-003048b99ee8""}]",Переходники,249,ed0971de-5594-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,1074.64,469,null,1074.64,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:52,null,,"Переход Prestabo c SC-Contur, ВР, 28x3/4""",,1,50
jULjrnABdBJ7-VYNgw8z,null,false,catalog,642549,642549,null,,"Тройник Prestabo с SC-Contur, из оцинк.стали, 15x18x15 мм, модель 1118","Тройник Prestabo с SC-Contur, из оцинк.стали, 15x18x15 мм, модель 1118",шт,1,/images/60/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,/images/168/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,/images/750/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,/images/750/8a/07/8a070b4e0315f4aba2f778e5ba2a0692.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Тройники"",""id"":246,""externalId"":""b3cc3d14-5569-11e6-a6a0-003048b99ee8""}]",Тройники,246,b3cc3d14-5569-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,856.88,469,null,856.88,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:53,null,4015211642549,"Тройник Prestabo с SC-Contur, 15x18x15 мм",Prestabo с SC-Contur,1,50
Jz0dhmwBpdxqoouj5AW8,null,false,catalog,266486,266486,null,,"Футорка, Viega, R2 модель 3241, НВ, 1"", 1/2"", бронза","Футорка, Viega, R2 модель 3241, НВ, 1"", 1/2"", бронза",шт,1,/images/60/f9/4c/f94c2af586a56ec8cf75b006b1f1672e.jpg,/images/168/f9/4c/f94c2af586a56ec8cf75b006b1f1672e.jpg,/images/750/f9/4c/f94c2af586a56ec8cf75b006b1f1672e.jpg,/images/750/f9/4c/f94c2af586a56ec8cf75b006b1f1672e.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Футорки"",""id"":251,""externalId"":""96ad5632-572b-11e6-a6a0-003048b99ee8""}]",Футорки,251,96ad5632-572b-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,310.49,469,null,310.49,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:25:53,null,4015211266486,"Футорка, НВ, 1"", 1/2"", бронза",,1,50
L0LgrnABdBJ7-VYNgwyd,null,false,catalog,593322,593322,null,,"Фланцевый переход, Viega, Sanpress inox с SC-Contur, 28,0 (DN 25), нержавеющая сталь, с пресс-соединением, с уплотняющим фланцем PN 10/16, модель 2359","Фланцевый переход, Viega, Sanpress inox с SC-Contur, 28,0 (DN 25), нержавеющая сталь, с пресс-соединением, с уплотняющим фланцем PN 10/16, модель 2359",шт,1,/images/60/06/a7/06a75f7ba24c530577275f83f8b127bc.jpg,/images/168/06/a7/06a75f7ba24c530577275f83f8b127bc.jpg,/images/750/06/a7/06a75f7ba24c530577275f83f8b127bc.jpg,/images/750/06/a7/06a75f7ba24c530577275f83f8b127bc.jpg,виега,Viega (фитинги),22,Viega (фитинги),"[{""name"":""Переходники"",""id"":249,""externalId"":""ed0971de-5594-11e6-a6a0-003048b99ee8""}]",Переходники,249,ed0971de-5594-11e6-a6a0-003048b99ee8,"[{""id"":2,""status"":null,""name"":""МСК"",""inStock"":true,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":12,""status"":null,""name"":""Товары в пути"",""inStock"":false,""amount"":0,""deliveryDays"":0,""quantity"":null,""regionIds"":[2,4,3],""isVirtual"":false,""hint"":""""},{""id"":""virtual_2"",""status"":"""",""name"":"""",""inStock"":true,""amount"":0,""deliveryDays"":null,""quantity"":null,""regionIds"":[2],""isVirtual"":true,""hint"":""""}]",null,10391.56,469,null,10391.56,false,false,false,0,"[{""name"":""Складская программа"",""nameShort"":"""",""color"":""#584A4A""}]",false,false,false,[],[],21-02-2022 22:26:04,null,4015211593322,"Фланцевый переход Sanpress inox с SC-Contur, нерж.сталь, 28,0 (DN 25)",Sanpress Inox с SC-Contur,1,50
