"mainnumber","Price","PromoPrice","Available",
"32660","8800.0000","6900.0000","True",
"32661","11300.0000","8900.0000","True",
"32662","15100.0000","11900.0000","True",
"32663","18900.0000","14900.0000","True",
"32664","23900.0000","18900.0000","True",
"32665","21400.0000","16900.0000","True",
"32666","26300.0000","20900.0000","True",
"32667","25200.0000","19900.0000","True",
"32668","39900.0000","29900.0000","False",
"32669","41300.0000","32900.0000","True",
"32670","89900.0000","89900.0000","True",
"32671","89900.0000","89900.0000","True",
"32672","89900.0000","89900.0000","True",
"32673","104900.0000","104900.0000","True",
"32674","104900.0000","104900.0000","True",
"32675","104900.0000","104900.0000","True",
"32676","149900.0000","149900.0000","True",
"32677","128700.0000","83000.0000","False",
"32678","383900.0000","326315","False",
"32679","425700.0000","361845","False",
"32680","117200.0000","99620","False",
"32681","256900.0000","205000.0000","True",
"32682","56800.0000","48280","True",
"32683","59700.0000","50745","True",
"32684","61900.0000","52615","True",
"32685","324300.0000","259000.0000","True",
"32686","202300.0000","159000.0000","True",
"32687","12100.0000","9500.0000","False",
"32688","15200.0000","12920","True",
"32689","14100.0000","10900.0000","True",
"32690","14200.0000","12070","True",
"32691","25800.0000","21930","True",
"32692","21400.0000","15900.0000","True",
"32693","26900.0000","22865","True",
"32694","44700.0000","37995","True",
"32695","18700.0000","15895","True",
"32696","49400.0000","41990","True",
"32697","35900.0000","26900.0000","True",
"32698","46900.0000","39865","True",
"32699","637300.0000","509000.0000","True",
"32700","486800.0000","389000.0000","True",
"32701","1024600.0000","819000.0000","True",
"32702","225000.0000","179900.0000","True",
"32703","225000.0000","179900.0000","True",
"32704","380400.0000","304000.0000","False",
"32705","13700.0000","10900.0000","True",
"32706","495400.0000","395900.0000","True",
"32707","49900.0000","39900.0000","True",
"32708","67500.0000","50900.0000","True",
"32709","77500.0000","55900.0000","False",
"32710","76100.0000","54900.0000","False",
"32711","66800.0000","49900.0000","True",
"32712","39100.0000","30900.0000","True",
"32713","65400.0000","51900.0000","True",
"32714","147000.0000","116900.0000","False",
"32715","73200.0000","57900.0000","False",
"32716","195200.0000","154900.0000","True",
"32717","240600.0000","169900.0000","True",
"32718","424400.0000","339000.0000","True",
"32719","474000.0000","379000.0000","True",
"32720","306600.0000","245000.0000","True",
"32721","17900.0000","11900.0000","True",
"32722","19800.0000","11900.0000","True",
"32723","19800.0000","11900.0000","True",
"32724","109900.0000","104500.0000","False",
"32725","81900.0000","75900.0000","False",
"32726","96900.0000","89900.0000","False",
"32727","96900.0000","89900.0000","False",
"32728","142900.0000","142900.0000","True",
"32729","199500.0000","159000.0000","True",
"32730","194500.0000","155000.0000","False",
"32731","77500.0000","61900.0000","False",
"32732","86300.0000","68900.0000","False",
"32733","86300.0000","68900.0000","True",
"32734","102700.0000","81900.0000","False",
"32735","78800.0000","62900.0000","False",
"32736","110800.0000","87900.0000","False",
"32737","475500.0000","375000.0000","False",
"32738","376100.0000","295000.0000","False",
"32739","1805800.0000","1443000.0000","False",
"32740","156900.0000","115000.0000","True",
"32741","193900.0000","144900.0000","False",
"32742","212900.0000","165900.0000","False",
"32743","199900.0000","155900.0000","True",
"32744","186900.0000","144900.0000","False",
"32745","449900.0000","359000.0000","True",
"32746","457000.0000","365000.0000","True",
"32747","374700.0000","299000.0000","True",
"32748","361900.0000","289000.0000","True",
"32749","419900.0000","339900.0000","True",
"32750","749900.0000","579900.0000","True",
"32751","134900.0000","85000.0000","True",
"32752","134900.0000","85000.0000","True",
"32753","244900.0000","145000.0000","True",
"32754","244900.0000","145000.0000","True",
"32755","51900.0000","41000.0000","True",
"32756","48300.0000","38500.0000","True",
"32757","45000.0000","35900.0000","True",
"32758","34900.0000","27900.0000","True",
"32759","42400.0000","33900.0000","True",
"32760","101200.0000","80900.0000","True",
"32761","271300.0000","216900.0000","True",
"32762","71200.0000","56900.0000","True",
"32763","61200.0000","48900.0000","True",
"32764","82500.0000","82500.0000","True",
"32765","76500.0000","76500.0000","True",
"32766","132300.0000","132300.0000","True",
"32767","49900.0000","39900.0000","True",
"32768","149100.0000","105000.0000","False",
"32769","42300.0000","35955","False",
"32770","46900.0000","39865","False",
"32771","244900.0000","208165","True",
"32772","248400.0000","211140","True",
"32773","389700.0000","331245","False",
"32774","103000.0000","87550","True",
"32775","152600.0000","129710","True",
"32776","134900.0000","85000.0000","False",
"32777","444200.0000","377570","False",
"32778","45700.0000","38845","True",
"32779","37900.0000","32215","False",
"32780","52800.0000","44880","True",
"32781","227900.0000","189900.0000","False",
"32782","280300.0000","224000.0000","True",
"32783","286700.0000","229000.0000","False",
"32784","312200.0000","249000.0000","True",
"32785","105900.0000","84000.0000","False",
"32786","536500.0000","429000.0000","True",
"32787","80200.0000","63900.0000","False",
"32788","87400.0000","69900.0000","False",
"32789","237800.0000","189900.0000","True",
"32790","94400.0000","74900.0000","True",
"32791","275900.0000","235900.0000","True",
"32792","82500.0000","75900.0000","True",
"32793","265900.0000","219900.0000","True",
"32794","279900.0000","235900.0000","True",
"32795","285900.0000","235900.0000","True",
"32796","505900.0000","415900.0000","True",
"32797","539900.0000","435900.0000","True",
"32798","310900.0000","245900.0000","False",
"32799","495900.0000","395900.0000","True",
"32800","565900.0000","449900.0000","False",
"32801","335900.0000","249900.0000","False",
"32802","237100.0000","189000.0000","False",
"32803","170300.0000","135900.0000","False",
"32804","383200.0000","279900.0000","True",
"32805","294500.0000","235000.0000","True",
"32806","599700.0000","479000.0000","True",
"32807","611600.0000","489000.0000","True",
"32808","619500.0000","495000.0000","True",
"32809","17600.0000","12900.0000","True",
"32810","28200.0000","23970","True",
"32811","22800.0000","19380","True",
"32812","14900.0000","12665","True",
"32813","14900.0000","12665","True",
"32814","37000.0000","26900.0000","True",
"32815","47700.0000","34900.0000","True",
"32816","122800.0000","104380","False",
"32817","127800.0000","108630","False",
"32818","99900.0000","84915","False",
"32819","289900.0000","229900.0000","True",
"32820","695400.0000","470000.0000","False",
"32821","283800.0000","192000.0000","False",
"32822","328900.0000","279900.0000","True",
"32823","424400.0000","339000.0000","False",
"32824","89900.0000","89900.0000","True",
"32825","73900.0000","73900.0000","True",
"32826","63900.0000","63900.0000","True",
"32827","125000.0000","99900.0000","True",
"32828","125000.0000","99900.0000","True",
"32829","205900.0000","164000.0000","True",
"32830","155500.0000","123900.0000","True",
"32831","220000.0000","187000","True",
"32832","85200.0000","72420","True",
"32833","35200.0000","29920","False",
"32834","626600.0000","532610","False",
"32835","332900.0000","266000.0000","True",
"32836","374700.0000","299000.0000","True",
"32837","236300.0000","189000.0000","True",
"32838","224300.0000","179000.0000","True",
"32839","449200.0000","359000.0000","True",
"32840","562000.0000","449000.0000","True",
"32841","38800.0000","32980","True",
"32842","461300.0000","339900.0000","True",
"32843","30000.0000","25000.0000","True",
"32844","2000.0000","1700","False",
"32845","2000.0000","1700","False",
"32846","981400.0000","713000.0000","True",
"32847","89900.0000","71900.0000","True",
"32848","90200.0000","71900.0000","True",
"32849","89900.0000","71900.0000","True",
"32850","94900.0000","75900.0000","True",
"32851","32400.0000","25900.0000","False",
"32852","31200.0000","24900.0000","False",
"32853","37400.0000","29900.0000","True",
"32854","42400.0000","33900.0000","True",
"32855","47500.0000","37900.0000","True",
"32856","159800.0000","127900.0000","True",
"32857","0","0","False",
"32858","318700.0000","254900.0000","True",
"32859","134900.0000","107900.0000","True",
"32860","1112600.0000","890000.0000","True",
"32861","48700.0000","38900.0000","True",
"32862","34900.0000","27900.0000","True",
"32863","34900.0000","27900.0000","True",
"32864","42600.0000","33900.0000","True",
"32865","50100.0000","39900.0000","True",
"32866","39900.0000","31900.0000","True",
"32867","34900.0000","27900.0000","True",
"32868","81700.0000","64900.0000","True",
"32869","51200.0000","40900.0000","True",
"32870","111500.0000","88900.0000","True",
"32871","255500.0000","203900.0000","True",
"32874","244900.0000","145000.0000","False",
"32875","122800.0000","85900.0000","True",
"32876","122800.0000","85900.0000","True",
"32877","149800.0000","105900.0000","True",
"32878","174000.0000","125900.0000","True",
"32879","199500.0000","135000.0000","True",
"32880","199500.0000","135000.0000","True",
"32881","197400.0000","129000.0000","False",
"32882","699000.0000","559000.0000","True",
"32883","512300.0000","409000.0000","True",
"32884","262000.0000","209000.0000","True",
"32885","262000.0000","209000.0000","True",
"32886","125000.0000","99900.0000","True",
"32887","617400.0000","389000.0000","False",
"32888","350000.0000","200000.0000","False",
"32889","5000.0000","4250","True",
"32890","7100.0000","6035","True",
"32891","199500.0000","135000.0000","False",
"32892","325100.0000","260000.0000","True",
"32893","175900.0000","135000.0000","False",
"32894","299000.0000","199000.0000","True",
"32895","439900.0000","275000.0000","False",
"32896","1170800.0000","995180","False",
"32897","1277100.0000","1085535","False",
"32898","475500.0000","404175","False",
"32899","17100.0000","11000.0000","False",
"32900","299000.0000","199000.0000","False",
"32901","137800.0000","109900.0000","False",
"32902","580500.0000","464000.0000","False",
"32903","308000.0000","246000.0000","True",
"32904","324300.0000","259000.0000","True",
"32905","430800.0000","344000.0000","True",
"32906","833700.0000","669000.0000","False",
"32907","537200.0000","429000.0000","True",
"32908","15300.0000","13005","True",
"32909","76100.0000","64685","True",
"32910","98100.0000","83385","True",
"32911","95900.0000","81515","True",
"32912","88800.0000","75480","True",
"32913","20900.0000","17765","True",
"32914","711700.0000","569000.0000","False",
"32915","936600.0000","749000.0000","True",
"32916","961400.0000","769000.0000","False",
"32917","2125000.0000","1699900.0000","False",
"32918","10300.0000","8200.0000","False",
"32919","21300.0000","16900.0000","True",
"32920","24900.0000","19900.0000","False",
"32921","42500.0000","33900.0000","True",
"32922","42500.0000","33900.0000","True",
"32923","80200.0000","63900.0000","True",
"32924","119000.0000","94900.0000","True",
"32925","25700.0000","20400.0000","False",
"32926","24900.0000","19900.0000","True",
"32927","43700.0000","34900.0000","True",
"32928","54100.0000","42900.0000","True",
"32929","234200.0000","199070","True",
"32930","519500.0000","415000.0000","True",
"32931","299500.0000","239000.0000","True",
"32932","411600.0000","329000.0000","True",
"32933","319400.0000","255000.0000","True",
"32934","306600.0000","245000.0000","True",
"32935","349200.0000","279000.0000","True",
"32936","361900.0000","289000.0000","True",
"32937","86900.0000","86900.0000","True",
"32938","204900.0000","199900.0000","True",
"32939","66200.0000","52900.0000","True",
"32940","49900.0000","39900.0000","True",
"32941","62400.0000","49900.0000","True",
"32942","58700.0000","46900.0000","True",
"32943","67400.0000","53900.0000","True",
"32944","12900.0000","9900.0000","True",
"32945","13900.0000","10900.0000","False",
"32946","58800.0000","49980","True",
"32947","93800.0000","79730","True",
"32948","108000.0000","91800","True",
"32949","127800.0000","108630","True",
"32950","106500.0000","90525","True",
"32951","108200.0000","91970","True",
"32952","110500.0000","93925","True",
"32953","19800.0000","16830","True",
"32954","98700.0000","83895","True",
"32955","117500.0000","99875","False",
"32956","98700.0000","83895","True",
"32957","105800.0000","89930","True",
"32958","88800.0000","75480","False",
"32959","79900.0000","67915","True",
"32960","114000.0000","96900","True",
"32961","811900.0000","679900.0000","True",
"32962","811900.0000","729900.0000","False",
"32963","589900.0000","474900.0000","True",
"32964","589900.0000","474900.0000","True",
"32965","589900.0000","589900.0000","False",
"32966","589900.0000","474900.0000","True",
"32967","739900.0000","614900.0000","True",
"32968","739900.0000","614900.0000","True",
"32969","809900.0000","679900.0000","True",
"32970","415900.0000","335900.0000","True",
"32971","509900.0000","429900.0000","True",
"32972","515900.0000","409900.0000","False",
"32973","329900.0000","275900.0000","True",
"32974","379900.0000","309900.0000","True",
"32975","479900.0000","409900.0000","False",
"32976","569900.0000","479900.0000","True",
"32977","240900.0000","204765","False",
"32978","439900.0000","339000.0000","True",
"32979","234200.0000","199070","False",
"32980","212900.0000","135000.0000","False",
"32981","425700.0000","279000.0000","True",
"32982","71000.0000","45000.0000","False",
"32983","727400.0000","439000.0000","False",
"32984","525100.0000","419000.0000","True",
"32985","586900.0000","469000.0000","True",
"32986","562000.0000","449000.0000","True",
"32987","699000.0000","559000.0000","False",
"32988","586900.0000","469000.0000","False",
"32989","624400.0000","499000.0000","False",
"32990","54100.0000","42900.0000","True",
"32991","41600.0000","32900.0000","False",
"32992","724500.0000","492000.0000","True",
"32993","736600.0000","589000.0000","False",
"32994","749400.0000","599000.0000","False",
"32995","47900.0000","40715","True",
"32996","42300.0000","35955","True",
"32997","42600.0000","36210","True",
"32998","68900.0000","58565","True",
"32999","34000.0000","28900","True",
"33000","89900.0000","76415","False",
"33001","46900.0000","39865","True",
"33002","55200.0000","46920","True",
"33003","49900.0000","42415","False",
"33004","79900.0000","67915","True",
"33005","234900.0000","199665","True",
"33006","55200.0000","46920","True",
"33007","10100.0000","10100.0000","True",
"33008","8900.0000","6500.0000","False",
"33009","8900.0000","6500.0000","True",
"33010","8500.0000","6900.0000","True",
"33011","17500.0000","14900.0000","True",
"33012","371900.0000","285900.0000","False",
"33013","499000.0000","399900.0000","False",
"33014","19900.0000","16915","True",
"33015","28000.0000","23800","True",
"33016","22500.0000","19125","True",
"33017","29000.0000","24650","True",
"33018","85200.0000","72420","False",
"33019","224300.0000","179000.0000","True",
"33020","461900.0000","369000.0000","True",
"33021","11700.0000","9945","False",
"33022","13700.0000","11645","False",
"33023","16100.0000","13685","True",
"33024","17600.0000","14960","True",
"33025","18900.0000","16065","True",
"33026","24800.0000","21080","False",
"33027","18700.0000","15895","True",
"33028","6500.0000","5525","True",
"33029","12500.0000","10625","True",
"33030","14200.0000","12070","True",
"33031","15900.0000","13515","True",
"33032","17500.0000","14875","True",
"33033","10500.0000","8925","False",
"33034","13600.0000","11560","True",
"33035","7000.0000","5950","False",
"33036","15200.0000","12920","True",
"33037","16900.0000","14365","True",
"33038","15200.0000","12920","True",
"33039","17600.0000","14960","True",
"33040","20600.0000","17510","True",
"33041","15200.0000","12920","False",
"33042","12300.0000","10455","True",
"33043","13900.0000","11815","True",
"33044","15200.0000","12920","True",
"33045","18200.0000","15470","True",
"33046","15200.0000","12920","True",
"33047","15900.0000","13515","True",
"33048","15900.0000","13515","True",
"33049","18200.0000","15470","True",
"33050","18200.0000","15470","True",
"33051","19800.0000","16830","True",
"33052","19800.0000","16830","True",
"33053","28800.0000","24480","False",
"33054","18200.0000","15470","True",
"33055","19800.0000","16830","True",
"33056","21900.0000","18615","True",
"33057","8200.0000","6970","True",
"33058","13900.0000","11815","False",
"33059","17600.0000","14960","True",
"33060","4900.0000","4165","True",
"33061","5300.0000","4505","True",
"33062","5800.0000","4930","True",
"33063","17600.0000","14960","True",
"33064","19800.0000","16830","True",
"33065","22300.0000","18955","True",
"33066","23500.0000","19975","False",
"33067","25700.0000","21845","False",
"33068","23500.0000","19975","True",
"33069","26900.0000","22865","False",
"33070","31700.0000","26945","True",
"33071","13500.0000","11475","True",
"33072","28200.0000","23970","True",
"33073","31700.0000","26945","True",
"33074","12300.0000","10455","True",
"33075","35200.0000","29920","True",
"33076","12300.0000","10455","True",
"33077","14700.0000","12495","True",
"33078","15200.0000","12920","True",
"33079","17600.0000","14960","False",
"33080","11700.0000","9945","True",
"33081","15900.0000","13515","True",
"33082","11700.0000","9945","True",
"33083","49900.0000","42415","False",
"33084","10500.0000","8925","True",
"33085","22800.0000","19380","True",
"33086","22300.0000","18955","True",
"33087","4200.0000","3570","True",
"33088","6900.0000","5865","True",
"33089","5300.0000","4505","False",
"33090","5800.0000","4930","True",
"33091","5300.0000","4505","True",
"33092","9100.0000","7735","True",
"33093","3100.0000","2635","True",
"33094","20500.0000","17425","True",
"33095","37600.0000","31960","True",
"33096","30500.0000","25925","True",
"33097","19800.0000","16830","True",
"33098","4200.0000","3570","True",
"33099","4600.0000","3910","True",
"33100","5000.0000","4250","True",
"33101","4600.0000","3910","False",
"33102","56800.0000","41900.0000","True",
"33103","65400.0000","46900.0000","True",
"33104","65400.0000","46900.0000","True",
"33105","611600.0000","489000.0000","False",
"33106","586900.0000","469000.0000","False",
"33107","637300.0000","509000.0000","False",
"33108","380400.0000","304000.0000","False",
"33109","436400.0000","349000.0000","False",
"33110","399600.0000","319000.0000","False",
"33111","399600.0000","319000.0000","False",
"33112","367700.0000","294000.0000","False",
"33113","361900.0000","289000.0000","True",
"33114","349200.0000","279000.0000","False",
"33115","262000.0000","209000.0000","False",
"33116","655000.0000","524000.0000","True",
"33117","624400.0000","499000.0000","True",
"33118","487600.0000","389000.0000","False",
"33119","761400.0000","609000.0000","True",
"33120","811700.0000","552000.0000","True",
"33121","2199500.0000","1759000.0000","True",
"33122","11500.0000","9775","False",
"33123","24400.0000","20740","False",
"33124","19800.0000","16830","False",
"33125","8200.0000","6970","False",
"33126","22000.0000","18700","False",
"33127","13900.0000","11815","False",
"33128","15900.0000","13515","False",
"33129","8200.0000","6970","True",
"33130","46900.0000","39865","True",
"33131","17500.0000","14875","False",
"33132","344200.0000","275000.0000","True",
"33133","436400.0000","349000.0000","True",
"33134","281100.0000","194900.0000","True",
"33135","505900.0000","399900.0000","False",
"33136","390300.0000","270000.0000","False",
"33137","103000.0000","73900.0000","False",
"33138","13600.0000","13600.0000","True",
"33139","14200.0000","14200.0000","True",
"33140","10700.0000","10700.0000","False",
"33141","15900.0000","12900.0000","True",
"33142","9500.0000","7900.0000","True",
"33143","41900.0000","29900.0000","True",
"33144","22900.0000","18900.0000","True",
"33145","11500.0000","8900.0000","True",
"33146","77900.0000","63900.0000","True",
"33147","72900.0000","58900.0000","True",
"33148","42600.0000","33900.0000","True",
"33149","47500.0000","37900.0000","True",
"33150","11200.0000","8900.0000","True",
"33151","99400.0000","78900.0000","True",
"33152","108000.0000","85900.0000","True",
"33153","65400.0000","51900.0000","True",
"33154","65400.0000","51900.0000","False",
"33155","358400.0000","286000.0000","True",
"33156","124900.0000","99900.0000","True",
"33157","126400.0000","100900.0000","True",
"33158","144800.0000","115600.0000","True",
"33159","25900.0000","22015","True",
"33160","45900.0000","39015","True",
"33161","45900.0000","39015","True",
"33162","125000.0000","99000.0000","True",
"33163","62500.0000","49900.0000","True",
"33164","49100.0000","38900.0000","True",
"33165","49100.0000","38900.0000","True",
"33166","199500.0000","159000.0000","True",
"33167","169000.0000","135000.0000","True",
"33168","141900.0000","99000.0000","True",
"33169","294500.0000","235000.0000","True",
"33170","281800.0000","225000.0000","True",
"33171","312200.0000","249000.0000","True",
"33172","349200.0000","279000.0000","True",
"33173","53800.0000","26900.0000","False",
"33174","53800.0000","26900.0000","False",
"33175","51900.0000","37000.0000","True",
"33176","56800.0000","40500.0000","True",
"33177","48300.0000","38500.0000","True",
"33178","51900.0000","41000.0000","True",
"33179","42600.0000","34000.0000","False",
"33180","42600.0000","34000.0000","False",
"33181","11800.0000","11800.0000","True",
"33182","9800.0000","9800.0000","True",
"33183","8600.0000","8600.0000","True",
"33184","3300.0000","3300.0000","True",
"33185","11300.0000","11300.0000","True",
"33186","9400.0000","9400.0000","True",
"33187","6200.0000","6200.0000","True",
"33188","6100.0000","6100.0000","True",
"33189","5700.0000","5700.0000","True",
"33190","6300.0000","6300.0000","True",
"33191","194500.0000","155000.0000","True",
"33192","312200.0000","249000.0000","True",
"33193","562000.0000","449000.0000","True",
"33194","1499200.0000","1199000.0000","True",
"33195","1124700.0000","899000.0000","True",
"33196","699000.0000","559000.0000","False",
"33197","342000.0000","273000.0000","True",
"33198","586900.0000","469000.0000","True",
"33199","119000.0000","101150","True",
"33200","125000.0000","106250","True",
"33201","2900.0000","2465","True",
"33202","2500.0000","2125","True",
"33203","1500.0000","1275","True",
"33204","32100.0000","25400.0000","False",
"33205","32100.0000","25400.0000","True",
"33206","244900.0000","208165","False",
"33207","269700.0000","229245","False",
"33208","166800.0000","133000.0000","False",
"33209","199900.0000","159900.0000","False",
"33210","129200.0000","109820","False",
"33211","574800.0000","459000.0000","False",
"33212","619000.0000","526150","False",
"33213","459000.0000","390150","True",
"33214","468300.0000","398055","False",
"33215","88800.0000","75480","True",
"33216","10500.0000","8925","True",
"33217","405200.0000","324000.0000","True",
"33218","562000.0000","449000.0000","True",
"33219","38900.0000","38900.0000","True",
"33220","727400.0000","439000.0000","False",
"33221","4186100.0000","3332000.0000","False",
"33222","449200.0000","359000.0000","True",
"33223","628000.0000","502000.0000","True",
"33224","513100.0000","410000.0000","True",
"33225","1248800.0000","927000.0000","True",
"33226","156100.0000","99000.0000","False",
"33227","291000.0000","232000.0000","False",
"33228","574100.0000","459000.0000","True",
"33229","727400.0000","439000.0000","False",
"33230","435000.0000","369750","True",
"33231","525000.0000","446250","True",
"33232","929000.0000","789000.0000","True",
"33233","369900.0000","319900.0000","False",
"33234","727400.0000","439000.0000","False",
"33235","199500.0000","134900.0000","False",
"33236","204900.0000","199900.0000","True",
"33237","145000.0000","123250","True",
"33238","347800.0000","269000.0000","True",
"33239","298000.0000","199000.0000","True",
"33240","141900.0000","89000.0000","True",
"33241","275900.0000","225000.0000","True",
"33242","736600.0000","588900.0000","False",
"33243","527300.0000","421600.0000","True",
"33244","681200.0000","544900.0000","False",
"33245","855100.0000","683600.0000","False",
"33246","536500.0000","429000.0000","True",
"33247","445000.0000","378250","True",
"33248","749000.0000","636650","False",
"33249","352900.0000","299900.0000","False",
"33250","352900.0000","279900.0000","True",
"33251","387900.0000","299900.0000","False",
"33252","739900.0000","614900.0000","True",
"33253","83700.0000","83700.0000","True",
"33254","275900.0000","275900.0000","True",
"33255","27400.0000","27400.0000","True",
"33256","78900.0000","78900.0000","False",
"33257","319400.0000","209000.0000","True",
"33258","319400.0000","209000.0000","False",
"33259","631600.0000","504000.0000","False",
"33260","298800.0000","239000.0000","True",
"33261","3500.0000","2975","True",
"33262","1900.0000","1615","True",
"33263","599000.0000","499900.0000","False",
"33264","299900.0000","245900.0000","False",
"33265","344900.0000","279900.0000","True",
"33266","849400.0000","679000.0000","True",
"33267","671300.0000","479900.0000","True",
"33268","296700.0000","215900.0000","True",
"33269","491700.0000","339900.0000","True",
"33270","52600.0000","44710","False",
"33271","121400.0000","103190","True",
"33272","24900.0000","21165","True",
"33273","30500.0000","25925","True",
"33274","48900.0000","41565","True",
"33275","24900.0000","21165","True",
"33276","35900.0000","30515","False",
"33277","34100.0000","28985","False",
"33278","15200.0000","12920","True",
"33279","18200.0000","15470","True",
"33280","22800.0000","19380","True",
"33281","37300.0000","31705","True",
"33282","11700.0000","9945","True",
"33283","10400.0000","8840","True",
"33284","7700.0000","6545","True",
"33285","6500.0000","5525","True",
"33286","499600.0000","399000.0000","True",
"33287","39900.0000","33915","True",
"33288","5000.0000","4250","True",
"33289","8500.0000","7225","True",
"33290","312200.0000","225900.0000","True",
"33291","567600.0000","439900.0000","True",
"33292","110000.0000","64900.0000","True",
"33293","62500.0000","53125","True",
"33294","66900.0000","56865","True",
"33295","27800.0000","23630","True",
"33296","29900.0000","25415","False",
"33297","399900.0000","339915","True",
"33298","199900.0000","169915","True",
"33299","303100.0000","257635","False",
"33300","314400.0000","267240","True",
"33301","365500.0000","310675","True",
"33302","399900.0000","339915","False",
"33303","95200.0000","75900.0000","True",
"33304","105100.0000","83900.0000","True",
"33305","75000.0000","59900.0000","True",
"33306","39900.0000","31900.0000","True",
"33307","65400.0000","51900.0000","True",
"33308","26300.0000","20900.0000","True",
"33309","29900.0000","23900.0000","True",
"33310","112600.0000","89900.0000","True",
"33311","91200.0000","72900.0000","False",
"33312","42600.0000","33900.0000","True",
"33313","42600.0000","33900.0000","True",
"33314","42600.0000","33900.0000","True",
"33315","54100.0000","42900.0000","True",
"33316","599900.0000","454000.0000","False",
"33317","269700.0000","215000.0000","True",
"33318","68400.0000","68400.0000","True",
"33319","41900.0000","41900.0000","True",
"33320","23500.0000","19975","True",
"33321","586900.0000","469000.0000","True",
"33322","849400.0000","679000.0000","True",
"33323","874200.0000","699000.0000","True",
"33324","28900.0000","28900.0000","True",
"33325","36400.0000","36400.0000","True",
"33326","106500.0000","62900.0000","True",
"33327","106500.0000","62900.0000","True",
"33328","5000.0000","4250","True",
"33329","13900.0000","11815","False",
"33330","837300.0000","545000.0000","False",
"33331","164500.0000","124900.0000","True",
"33332","51900.0000","44115","False",
"33333","269900.0000","229900.0000","False",
"33334","859900.0000","739900.0000","True",
"33335","859900.0000","769900.0000","False",
"33336","164500.0000","124900.0000","True",
"33337","60400.0000","47900.0000","True",
"33338","175000.0000","159900.0000","True",
"33339","105000.0000","85900.0000","False",
"33340","4700.0000","4700.0000","True",
"33341","4700.0000","4700.0000","True",
"33342","3900.0000","3900.0000","True",
"33343","800.0000","800.0000","True",
"33344","3900.0000","3900.0000","True",
"33345","7800.0000","7800.0000","True",
"33346","7800.0000","7800.0000","True",
"33347","7000.0000","7000.0000","True",
"33348","1300.0000","1300.0000","True",
"33349","106500.0000","62900.0000","True",
"33350","76100.0000","59000.0000","True",
"33351","250500.0000","169100.0000","True",
"33352","57600.0000","48960","True",
"33353","145900.0000","124015","True",
"33354","189900.0000","161415","True",
"33355","129900.0000","129900.0000","True",
"33356","134900.0000","134900.0000","True",
"33357","474000.0000","379000.0000","False",
"33358","123900.0000","45000.0000","False",
"33359","108900.0000","35000.0000","False",
"33360","335900.0000","285900.0000","True",
"33361","397400.0000","337790","False",
"33362","298000.0000","189000.0000","True",
"33363","99400.0000","49900.0000","True",
"33364","99900.0000","79900.0000","True",
"33365","469100.0000","375000.0000","True",
"33366","120700.0000","83900.0000","True",
"33367","515200.0000","375900.0000","True",
"33368","366900.0000","255900.0000","True",
"33369","0","0","False",
"33370","491700.0000","339900.0000","True",
"33371","92900.0000","78965","True",
"33372","136300.0000","109000.0000","True",
"33373","124200.0000","99000.0000","True",
"33374","129900.0000","129900.0000","True",
"33375","244900.0000","244900.0000","False",
"33376","162600.0000","128000.0000","True",
"33377","158300.0000","125000.0000","True",
"33378","563500.0000","450000.0000","False",
"33379","1627700.0000","1302000.0000","True",
"33380","1486500.0000","1070000.0000","True",
"33381","1412000.0000","1129000.0000","True",
"33382","110000.0000","64900.0000","True",
"33383","99400.0000","49900.0000","True",
"33384","335900.0000","279900.0000","True",
"33385","184500.0000","120000.0000","False",
"33386","139900.0000","119000.0000","True",
"33387","149000.0000","125000.0000","True",
"33388","155000.0000","125900.0000","True",
"33389","149900.0000","129900.0000","True",
"33390","189000.0000","160650","True",
"33391","195000.0000","165750","True",
"33392","145000.0000","123250","True",
"33393","298000.0000","199000.0000","True",
"33394","723700.0000","615145","False",
"33395","53300.0000","45305","False",
"33396","110000.0000","64900.0000","True",
"33397","35600.0000","30260","False",
"33398","109900.0000","69900.0000","False",
"33399","252900.0000","214900.0000","True",
"33400","393200.0000","314000.0000","False",
"33401","380400.0000","304000.0000","False",
"33402","14100.0000","11985","True",
"33403","425700.0000","279000.0000","False",
"33404","628000.0000","533800","True",
"33405","524400.0000","419000.0000","True",
"33406","436400.0000","349000.0000","True",
"33407","449200.0000","359000.0000","False",
"33408","461300.0000","369000.0000","False",
"33409","386800.0000","309000.0000","False",
"33410","149100.0000","119000.0000","True",
"33411","124200.0000","99000.0000","True",
"33412","124200.0000","99000.0000","True",
"33413","124200.0000","99000.0000","True",
"33414","124200.0000","99000.0000","True",
"33415","124200.0000","99000.0000","True",
"33416","124200.0000","99000.0000","True",
"33417","906900.0000","725000.0000","True",
"33418","1172900.0000","938000.0000","True",
"33419","849400.0000","679000.0000","False",
"33420","961400.0000","769000.0000","False",
"33421","592500.0000","474000.0000","True",
"33422","124200.0000","99000.0000","True",
"33423","212900.0000","170000.0000","False",
"33424","347800.0000","277000.0000","True",
"33425","394600.0000","315000.0000","False",
"33426","137800.0000","109000.0000","True",
"33427","63300.0000","42500.0000","False",
"33428","12100.0000","9300.0000","True",
"33429","299500.0000","239000.0000","False",
"33430","299900.0000","249900.0000","True",
"33431","635900.0000","539900.0000","False",
"33432","315900.0000","259900.0000","True",
"33433","42600.0000","33900.0000","True",
"33434","75000.0000","59900.0000","True",
"33435","11200.0000","8900.0000","False",
