suppliernumber,name,supplier_1,supplier_3,supplier_4,ЕАН,categories_Arm-1,categories_Arm-2,categories_Arm-3,categories_Rus-1,categories_Rus-2,categories_Rus-3,categories_Eng-1,categories_Eng-2,categories_Eng-3,propertyGroupName,brandName_1,brandName_4,brandName_3,countryName_1,countryName_3,countryName_4,name_3,name_4,Price,image_path,InStock,Unit
00022903,Ավենտ ծծակ շշի սիլիկոնե հակապղպջակային արագ հոսք 6ամսական 2հատ 634/27,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,8710103580959,Մանկական,Մանկական աքսեսուարներ,Ծծակ,Детские,Детские аксессуары,Пустышка,Kids,Children's accessories,Dummy,Buy.am defaults,Ֆիլիպս Ավենտ,Филипс Авент,Philips Avent,Մեծ Բրիտանիա,Great Britain,Великобритания,Avent Classic teat +/ Anti-colic silicone 634/27 6m+ x2 fast flow,Авент Соска Классик+/Антиколик силикон. 634/27 6м+ х 2 быстрый поток,4400,https://old.alfapharm.am/ma_img/big/00022903.png,3,տուփ
00022899,Ավենտ ծծակ շշի սիլիկոնե 0ամսականից 2հատ 631/27,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,8710103580928,Մանկական,Մանկական աքսեսուարներ,Ծծակ,Детские,Детские аксессуары,Пустышка,Kids,Children's accessories,Dummy,Buy.am defaults,Ֆիլիպս Ավենտ,Филипс Авент,Philips Avent,Մեծ Բրիտանիա,Great Britain,Великобритания,Avent Silicone teat 0m+ x2 631/27 for newborns,Авент Соска силикон. 0м+ х 2 631/27 д/новорожденных,4400,https://old.alfapharm.am/ma_img/big/00022899.png,4,տուփ
00025306,Ավենտ ծծակ շշի սիլիկոնե միջին հոսք 3ամսականից 2հատ 633/27,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,8710103580942,Մանկական,Մանկական աքսեսուարներ,Ծծակ,Детские,Детские аксессуары,Пустышка,Kids,Children's accessories,Dummy,Buy.am defaults,Ֆիլիպս Ավենտ,Филипс Авент,Philips Avent,Մեծ Բրիտանիա,Great Britain,Великобритания,Avent Silicone teat 3m+ x2 633/27 medium,Авент Соска силикон. 3м+ x 2 633/27 средний поток,4400,https://old.alfapharm.am/ma_img/big/00025306.png,6,տուփ
00022894,Ավենտ ծծակ շշի սիլիկոնե դանդաղ հոսք 1ամսականից 2հատ 042/27 (652/27),Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,8710103873907,Մանկական,Մանկական աքսեսուարներ,Ծծակ,Детские,Детские аксессуары,Пустышка,Kids,Children's accessories,Dummy,Buy.am defaults,Ֆիլիպս Ավենտ,Филипс Авент,Philips Avent,Մեծ Բրիտանիա,Great Britain,Великобритания,Avent Silicone teat natural 1m+ x2 042/27(652/27) slow flow,Авент Соска силикон. нейчрл 1м+ х 2 042/27 (652/27) медленный поток,4400,https://old.alfapharm.am/ma_img/big/00022894.png,1,տուփ
00025252,Ավենտ ծծակ շշի սիլիկոնե տատանվող հոսք 3ամսականից 2հատ 045/27 (655/27),Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,8710103874089,Մանկական,Մանկական աքսեսուարներ,Ծծակ,Детские,Детские аксессуары,Пустышка,Kids,Children's accessories,Dummy,Buy.am defaults,Ֆիլիպս Ավենտ,Филипс Авент,Philips Avent,Մեծ Բրիտանիա,Great Britain,Великобритания,Avent Silicone teat natural 3m + x 2 045/27 (655/27) variable flow,Авент Соска силикон. нейчрл 3м+ х 2 045/27 (655/27) переменный поток ,4400,https://old.alfapharm.am/ma_img/big/00025252.png,1,տուփ
00011414,Կանպոլ գդալ փափուկ ծայրով 2/938,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407029382,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Լեհաստան,Poland,Польша,Canpol Spoon 2/938 with soft tip,Канпол Ложка 2/938 с мягким кончиком,1160,https://old.alfapharm.am/ma_img/big/00011414.png,10,հատ
00018413,Կանպոլ գդալ փափուկ ծայրով 21/488,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407214887,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Լեհաստան,Poland,Польша,Canpol Spoon 21/488 with soft spout,Канпол Ложка 21/488 с мягким носиком,1060,https://old.alfapharm.am/ma_img/big/00018413.png,11,հատ
00037736,Կանպոլ գդալ կապույտ 3 հատ 4ամսականից 31/419,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691850002,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Լեհաստան,Poland,Польша,undefined,Канпол Ложка 31/419 x 3шт 4м+ голубая,2750,https://old.alfapharm.am/ma_img/big/00037736.png,6,հատ
00037737,Կանպոլ գդալ վարդագույն 3 հատ 4ամսականից 31/419,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691849990,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Լեհաստան,Poland,Польша,undefined,Канпол Ложка 31/419 x 3шт 4м+ розовая,2750,https://old.alfapharm.am/ma_img/big/00037737.png,6,հատ
00013547,Կանպոլ գդալ մելամինե 2հատ 9ամսականից 4/530,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407045306,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Չինաստան,China,Китай,Canpol Spoon 4/530 melamine x2 9m +,Канпол Ложка 4/530 из меламина 2шт 9м+,1320,https://old.alfapharm.am/ma_img/big/00013547.png,10,հատ
00037738,Կանպոլ գդալ կապույտ մելամինե 2հատ 9ամսականից 4/533,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691810853,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Լեհաստան,Poland,Польша,undefined,Канпол Ложка 4/533 меламиновая x 2шт 9м+ голубая,1880,https://old.alfapharm.am/ma_img/big/00037738.png,6,հատ
00037739,Կանպոլ Գդալ վարդագույն մելամինե 2հատ 9ամսականից 4/533,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5901691845336,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Լեհաստան,Poland,Польша,undefined,Канпол Ложка 4/533 меламиновая x 2шт 9м+ розовая,1880,https://old.alfapharm.am/ma_img/big/00037739.png,6,հատ
00025502,Կանպոլ գդալ երկար բռնակով 4ամսականից 56/582,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407565828,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Թայլանդ,Thailand,Таиланд,Canpol Spoon 56/582 with long handle 4m+,Канпол Ложка 56/582 с длинной ручкой 4м+,1160,https://old.alfapharm.am/ma_img/big/00025502.png,10,հատ
00019912,Կանպոլ գդալ փոփոխվող գույնով 2հատ 9/581,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407095813,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Չինաստան,China,Китай,Canpol Spoon 9/581 changing color 2pcs 4m +,Канпол Ложка 9/581 меняющая цвет 2шт 4м+,1620,https://old.alfapharm.am/ma_img/big/00019912.png,9,հատ
00025504,Կանպոլ գդալ փոփոխվող գույնով 4ամսականից 3հատ 9/583,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407095837,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Չինաստան,China,Китай,Canpol Spoon 9/583 color changing 3pcs 4m+,Канпол Ложка 9/583 меняющая цвет 3шт 4м+,1340,https://old.alfapharm.am/ma_img/big/00025504.png,7,տուփ
00035571,Պոմա գդալ առաջին կերակրման համար 0ամսականից 3715,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094176558,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Пома Ложка Анатомическая для первого прикорма с 0м + 3715:,Пома Ложка Анатомическая для первого прикорма с 0м+ 3715,830,https://old.alfapharm.am/ma_img/big/00035571.png,7,հատ
00035561,Պոմա գդալ առաջին կերակրման համար 0ամսականից 3815,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094177227,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Pom Spoon Anatomical for the first feeding from 0 m + 3815,Пома Ложка Анатомическая для первого прикорма с 0м+ 3815,720,https://old.alfapharm.am/ma_img/big/00035561.png,5,հատ
00037161,Պոմա գդալ և պատառաքաղ 6ամսականից 2515,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094175155,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Pom Spoon and fork from 6m+,Пома Ложка и Вилка с 6м+ 2515,1450,https://old.alfapharm.am/ma_img/big/00037161.png,5,հատ
00037160,Պոմա գդալ և պատառաքաղ 6ամսականից515,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094170556,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Pom Spoon and fork from 6m+,Пома Ложка и Вилка с 6м+ 515,850,https://old.alfapharm.am/ma_img/big/00037160.png,4,հատ
00035558,"Պոմա գդալ փափուկ սիլիկոնե չափիչ ծայրով 1,5մլ 0ամսականից 1115",Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,4607094171638,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նովիե Լյուդի,Новые Люди,Novie Lyudi,Չինաստան,China,Китай,Poma Spoon soft with a measuring silicone tip 1.5ml 0m + 1115,"Пома Ложка мягкая с мерным силиконовым наконечником 1,5мл 0м+ 1115",990,https://old.alfapharm.am/ma_img/big/00035558.png,2,հատ
00016804,Նուբի գդալ 5377 երկար կերակրման հ-ր x3,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,48526053773,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նուբի,Нуби,Nubi,Չինաստան,China,Китай,Nuby Spoon 5377 long for feeding x3,Нуби Ложка 5377 длинная д/кормления x3,2530,https://old.alfapharm.am/ma_img/big/00016804.png,4,տուփ
00037528,Նուբի գդալ սիլիկոնե փափուկ տուփով 6ամսականից 5556,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,48526055562,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նուբի,Нуби,Nubi,Բելգիա,Belgium,Бельгия,Nuby Spoon 5377 long for feeding x3,Нуби Ложка силиконовая мягкая с футляром с 6мес. 5556,2400,https://old.alfapharm.am/ma_img/big/00037528.png,1,տուփ
00016577,Նուբի գդալ թերմազգայուն փափուկ N3 5235,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,48526052356,Մանկական,Մանկական աքսեսուարներ,Սպասք,Детские,Детские аксессуары,Посуда,Kids,Children's accessories,Tableware,Buy.am defaults,Նուբի,Нуби,Nubi,Չինաստան,China,Китай,Nuby Thermosensitive spoon 5235 soft for feeding No. 3,Нуби Ложка термочувств. 5235 мягкая д/кормл. №3,2650,https://old.alfapharm.am/ma_img/big/00016577.png,5,հատ
00007115,Կանպոլ անվտանգության ժապավեն x 2 10/822,Ալֆա Ֆարմ,Alfa Pharm,Альфа Фарм,5903407108223,Մանկական,Մանկական աքսեսուարներ,Այլ պարագաներ,Детские,Детские аксессуары,Другие аксессуары,Kids,Children's accessories,Other accessories,Buy.am defaults,Կանպոլ Բեբիս,Канпол Беби,Canpol Beby,Լեհաստան,Poland,Польша,Canpol 10/822 Universal Safety Tape x 2,Канпол 10/822 Универсальная лента безопасности x 2,1090,https://old.alfapharm.am/ma_img/big/00007115.png,8,հատ
